Date,Open,High,Low,Close,Adj Close,Volume
13-04-2000,2.893749952,2.9375,2.396874905,2.400000095,2.400000095,213580000
14-04-2000,2.393749952,2.618750095,2.040625095,2.34375,2.34375,401490000
17-04-2000,2.262500048,2.599999905,2.231250048,2.353125095,2.353125095,243618000
18-04-2000,2.381249905,2.8125,2.356250048,2.746875048,2.746875048,214700000
19-04-2000,2.765625,2.765625,2.584374905,2.671875,2.671875,107476000
20-04-2000,2.668750048,2.684375048,2.493750095,2.618750095,2.618750095,98506000
24-04-2000,2.46875,2.578125,2.243750095,2.490624905,2.490624905,133866000
25-04-2000,2.590625048,2.706249952,2.512500048,2.621875048,2.621875048,143008000
26-04-2000,2.665625095,2.871875048,2.622656107,2.674999952,2.674999952,240128000
27-04-2000,2.465625048,2.762500048,2.424999952,2.643749952,2.643749952,225320000
28-04-2000,2.700000048,2.78125,2.65625,2.759375095,2.759375095,136676000
01-05-2000,2.799999952,3.015625,2.762500048,2.996875048,2.996875048,171570000
02-05-2000,2.959374905,3,2.793750048,2.806250095,2.806250095,148558000
03-05-2000,2.762500048,2.828125,2.650000095,2.706249952,2.706249952,108496000
04-05-2000,2.712500095,2.825000048,2.65625,2.753124952,2.753124952,94504000
05-05-2000,2.731250048,2.931250095,2.706249952,2.924999952,2.924999952,81242000
08-05-2000,2.840625048,2.962500095,2.771874905,2.800781012,2.800781012,79000000
09-05-2000,2.825000048,2.887500048,2.650000095,2.8125,2.8125,91036000
10-05-2000,2.726562977,2.768749952,2.450000048,2.665625095,2.665625095,174230000
11-05-2000,2.696875095,2.787499905,2.546875,2.743750095,2.743750095,111616000
12-05-2000,2.734375,2.825000048,2.65625,2.6875,2.6875,79392000
15-05-2000,2.681250095,2.825000048,2.543750048,2.803124905,2.803124905,82508000
16-05-2000,2.856250048,2.993750095,2.799999952,2.953125,2.953125,128644000
17-05-2000,2.859375,3.118750095,2.849999905,3.049999952,3.049999952,139972000
18-05-2000,3.018749952,3.043750048,2.756249905,2.768749952,2.768749952,94540000
19-05-2000,2.731250048,2.787499905,2.612499952,2.631249905,2.631249905,92218000
22-05-2000,2.650000095,2.65625,2.34375,2.59375,2.59375,165456000
23-05-2000,2.525000095,2.59375,2.325000048,2.334374905,2.334374905,116744000
24-05-2000,2.321875095,2.487499952,2.021874905,2.428124905,2.428124905,233332000
25-05-2000,2.474999905,2.5,2.275000095,2.275000095,2.275000095,98390000
26-05-2000,2.3125,2.387500048,2.200000048,2.325000048,2.325000048,72420000
30-05-2000,2.365624905,2.59375,2.365624905,2.587500095,2.587500095,112264000
31-05-2000,2.537499905,2.612499952,2.40625,2.415625095,2.415625095,137640000
01-06-2000,2.443749905,2.556250095,2.318749905,2.509375095,2.509375095,152444000
02-06-2000,2.618750095,2.90625,2.612499952,2.893749952,2.893749952,166450000
05-06-2000,2.751563072,2.8125,2.625,2.724999905,2.724999905,136264000
06-06-2000,2.700000048,2.728125095,2.512500048,2.528125048,2.528125048,97062000
07-06-2000,2.59375,2.609375,2.506249905,2.590625048,2.590625048,76824000
08-06-2000,2.628124952,2.671875,2.581249952,2.59375,2.59375,60806000
09-06-2000,2.596874952,2.662499905,2.59375,2.609375,2.609375,38446000
12-06-2000,2.609375,2.609375,2.349999905,2.421875,2.421875,79720000
13-06-2000,2.409374952,2.474999905,2.3125,2.450000048,2.450000048,95770000
14-06-2000,2.465625048,2.493750095,2.299999952,2.321875095,2.321875095,100410000
15-06-2000,2.349999905,2.396874905,2.265625,2.315624952,2.315624952,71094000
16-06-2000,2.362499952,2.371875048,2.268749952,2.299999952,2.299999952,61418000
19-06-2000,2.275000095,2.293750048,2.174999952,2.265625,2.265625,103030000
20-06-2000,2.293750048,2.431250095,2.256249905,2.306250095,2.306250095,123982000
21-06-2000,2.271874905,2.346874952,2.253124952,2.303124905,2.303124905,71466000
22-06-2000,2.309375048,2.321875095,2.081249952,2.099999905,2.099999905,210322000
23-06-2000,1.831249952,1.850000024,1.623438001,1.693750024,1.693750024,1036764000
26-06-2000,1.765625,1.766406059,1.640625,1.696874976,1.696874976,421528000
27-06-2000,1.6875,1.924999952,1.674999952,1.825000048,1.825000048,352764000
28-06-2000,1.84375,1.996875048,1.806249976,1.893749952,1.893749952,297486000
29-06-2000,1.856250048,1.924999952,1.806249976,1.856250048,1.856250048,179730000
30-06-2000,1.850000024,1.862499952,1.774999976,1.815624952,1.815624952,129038000
03-07-2000,1.834375024,1.875,1.825000048,1.850000024,1.850000024,35248000
05-07-2000,1.850000024,1.924999952,1.818750024,1.825000048,1.825000048,84272000
06-07-2000,1.84375,1.868749976,1.737499952,1.803125024,1.803125024,135342000
07-07-2000,1.806249976,1.850000024,1.762500048,1.806249976,1.806249976,77412000
10-07-2000,1.818750024,1.818750024,1.75,1.753124952,1.753124952,84812000
11-07-2000,1.759374976,1.762500048,1.631250024,1.65625,1.65625,197930000
12-07-2000,1.771875024,1.806249976,1.712499976,1.753124952,1.753124952,225318000
13-07-2000,1.78125,1.799999952,1.743749976,1.75,1.75,171950000
14-07-2000,1.818750024,2.160156012,1.815624952,2.131249905,2.131249905,448722000
17-07-2000,2.143749952,2.196875095,2.012500048,2.056250095,2.056250095,130600000
18-07-2000,2.006249905,2.181250095,1.975000024,2.087500095,2.087500095,159168000
19-07-2000,2.075000048,2.078125,1.950000048,2.043750048,2.043750048,94874000
20-07-2000,2.046875,2.168750048,1.975000024,2.015625,2.015625,138914000
21-07-2000,2.021874905,2.125,2.021874905,2.056250095,2.056250095,94258000
24-07-2000,2.053124905,2.068749905,1.903125048,1.9375,1.9375,115564000
25-07-2000,1.837499976,1.9375,1.662500024,1.881250024,1.881250024,555050000
26-07-2000,1.753124952,1.835937977,1.703125,1.803125024,1.803125024,310956000
27-07-2000,1.571874976,1.600000024,1.487499952,1.568750024,1.568750024,471586000
28-07-2000,1.571874976,1.606250048,1.450000048,1.5,1.5,248940000
31-07-2000,1.503124952,1.512500048,1.393749952,1.506250024,1.506250024,189576000
01-08-2000,1.53125,1.612499952,1.512500048,1.512500048,1.512500048,163128000
02-08-2000,1.512500048,1.600000024,1.510938048,1.540624976,1.540624976,99058000
03-08-2000,1.471874952,1.587499976,1.465625048,1.575000048,1.575000048,102882000
04-08-2000,1.596874952,1.709375024,1.575000048,1.625,1.625,97422000
07-08-2000,1.600000024,1.712499976,1.581249952,1.690624952,1.690624952,88062000
08-08-2000,1.662500024,1.668750048,1.621875048,1.646875024,1.646875024,101012000
09-08-2000,1.618749976,1.618749976,1.518749952,1.543750048,1.543750048,177488000
10-08-2000,1.575000048,1.587499976,1.487499952,1.521875024,1.521875024,121460000
11-08-2000,1.524999976,1.700000048,1.515625,1.684375048,1.684375048,182324000
14-08-2000,1.674999952,1.759374976,1.634374976,1.743749976,1.743749976,124344000
15-08-2000,1.731250048,1.915624976,1.71875,1.878124952,1.878124952,169944000
16-08-2000,1.878124952,1.993749976,1.876562953,1.931249976,1.931249976,196664000
17-08-2000,1.899999976,1.953125,1.84375,1.912500024,1.912500024,99482000
18-08-2000,1.962499976,2.006249905,1.946874976,1.950000048,1.950000048,147422000
21-08-2000,1.954687953,1.993749976,1.825000048,1.875,1.875,80750000
22-08-2000,1.90625,1.909374952,1.803125024,1.825000048,1.825000048,70164000
23-08-2000,1.818750024,1.975000024,1.75,1.940624952,1.940624952,94426000
24-08-2000,1.978124976,2.025000095,1.940624952,1.96875,1.96875,94380000
25-08-2000,1.956249952,2.003124952,1.928125024,1.996875048,1.996875048,54172000
28-08-2000,1.940624952,2.125,1.928125024,1.956249952,1.956249952,183570000
29-08-2000,1.975000024,2.043750048,1.943750024,1.981250048,1.981250048,90422000
30-08-2000,2.118750095,2.198437929,2.099999905,2.146874905,2.146874905,258392000
31-08-2000,2.15625,2.159374952,2.071875095,2.075000048,2.075000048,92326000
01-09-2000,2.106250048,2.125,2.049999952,2.075000048,2.075000048,66942000
05-09-2000,2.046875,2.315624952,2.012500048,2.284374952,2.284374952,203364000
06-09-2000,2.362499952,2.481250048,2.284374952,2.293750048,2.293750048,285264000
07-09-2000,2.340625048,2.349999905,2.150000095,2.174999952,2.174999952,148124000
08-09-2000,2.203125,2.25,2.125,2.146874905,2.146874905,101778000
11-09-2000,2.131249905,2.260937929,2.109375,2.118750095,2.118750095,108942000
12-09-2000,2.168750048,2.209374905,2.112499952,2.134375095,2.134375095,76430000
13-09-2000,2.065624952,2.15625,2.049999952,2.121875048,2.121875048,81700000
14-09-2000,2.209374905,2.299999952,2.1875,2.243750095,2.243750095,139270000
15-09-2000,2.268749952,2.271874905,2.143749952,2.181250095,2.181250095,123604000
18-09-2000,2.174999952,2.231250048,2.09375,2.140625,2.140625,88904000
19-09-2000,2.103125095,2.137500048,1.956249952,2.037499905,2.037499905,144616000
20-09-2000,2.021874905,2.025000095,1.868749976,1.875,1.875,194896000
21-09-2000,1.871875048,2.025000095,1.862499952,2.003124952,2.003124952,148512000
22-09-2000,1.918750048,2.106250048,1.915624976,2.071875095,2.071875095,119924000
25-09-2000,2.060937881,2.128124952,2,2.018749952,2.018749952,109198000
26-09-2000,2.03125,2.056250095,1.978124976,1.987499952,1.987499952,85208000
27-09-2000,1.934375048,1.981250048,1.774999976,1.893749952,1.893749952,200618000
28-09-2000,1.865625024,2.012500048,1.856250048,2,2,117158000
29-09-2000,1.950000048,2.0625,1.881250024,1.921875,1.921875,130342000
02-10-2000,1.909374952,1.921875,1.762500048,1.793750048,1.793750048,109554000
03-10-2000,1.837499976,1.862499952,1.75,1.753124952,1.753124952,107598000
04-10-2000,1.671875,1.853124976,1.625,1.799999952,1.799999952,156822000
05-10-2000,1.759374976,1.831249952,1.600000024,1.678125024,1.678125024,139326000
06-10-2000,1.625,1.662500024,1.509374976,1.578125,1.578125,177422000
09-10-2000,1.512500048,1.528125048,1.368749976,1.503124952,1.503124952,254550000
10-10-2000,1.487499952,1.635938048,1.443750024,1.521875024,1.521875024,145310000
11-10-2000,1.396875024,1.512500048,1.381250024,1.390625,1.390625,157794000
12-10-2000,1.418750048,1.440624952,1.231250048,1.256250024,1.256250024,160652000
13-10-2000,1.212499976,1.443750024,1.174999952,1.421875,1.421875,152668000
16-10-2000,1.40625,1.415624976,1.206249952,1.215625048,1.215625048,142954000
17-10-2000,1.243749976,1.259374976,1.043750048,1.096874952,1.096874952,302810000
18-10-2000,0.993749976,1.268749952,0.96875,1.256250024,1.256250024,375774000
19-10-2000,1.328125,1.40625,1.209375024,1.387500048,1.387500048,217498000
20-10-2000,1.384374976,1.5625,1.356250048,1.540624976,1.540624976,232438000
23-10-2000,1.484375,1.518749952,1.381250024,1.5,1.5,203992000
24-10-2000,1.493749976,1.693750024,1.440624952,1.478124976,1.478124976,273532000
25-10-2000,1.700000048,1.825000048,1.587499976,1.59375,1.59375,571458000
26-10-2000,1.609375,1.875,1.549999952,1.84375,1.84375,356510000
27-10-2000,1.696874976,1.875,1.693750024,1.78125,1.78125,247414000
30-10-2000,1.653125048,1.71875,1.513280988,1.643749952,1.643749952,250204000
31-10-2000,1.634374976,1.84375,1.603124976,1.831249952,1.831249952,198390000
01-11-2000,1.790624976,2,1.784374952,1.868749976,1.868749976,221984000
02-11-2000,1.903125048,1.993749976,1.875,1.987499952,1.987499952,139794000
03-11-2000,1.950000048,2.043750048,1.84375,1.878124952,1.878124952,119248000
06-11-2000,1.928125024,1.931249976,1.737499952,1.828125,1.828125,128892000
07-11-2000,1.825000048,1.971874952,1.778125048,1.846874952,1.846874952,109906000
08-11-2000,1.799999952,1.850000024,1.662500024,1.693750024,1.693750024,116706000
09-11-2000,1.634374976,1.649999976,1.493749976,1.5625,1.5625,143392000
10-11-2000,1.537500024,1.59375,1.5,1.503124952,1.503124952,105112000
13-11-2000,1.440624952,1.505468965,1.371875048,1.390625,1.390625,167550000
14-11-2000,1.4375,1.493749976,1.287500024,1.446874976,1.446874976,156758000
15-11-2000,1.431249976,1.540624976,1.421875,1.475000024,1.475000024,105264000
16-11-2000,1.434375048,1.524999976,1.387500048,1.390625,1.390625,82696000
17-11-2000,1.399999976,1.481250048,1.34375,1.371875048,1.371875048,99920000
20-11-2000,1.299999952,1.396875024,1.25,1.290624976,1.290624976,128766000
21-11-2000,1.331249952,1.34375,1.181249976,1.212499976,1.212499976,123950000
22-11-2000,1.193750024,1.375,1.106250048,1.259374976,1.259374976,237542000
24-11-2000,1.321094036,1.456249952,1.303125024,1.446874976,1.446874976,152786000
27-11-2000,1.487499952,1.537500024,1.350000024,1.399999976,1.399999976,128228000
28-11-2000,1.299999952,1.309375048,1.231250048,1.251562953,1.251562953,226550000
29-11-2000,1.256250024,1.375,1.212499976,1.346874952,1.346874952,229264000
30-11-2000,1.237499952,1.309375048,1.143749952,1.234375,1.234375,262470000
01-12-2000,1.246875048,1.337499976,1.149999976,1.231250048,1.231250048,155148000
04-12-2000,1.259374976,1.359375,1.162500024,1.328125,1.328125,165110000
05-12-2000,1.356250048,1.381250024,1.237499952,1.268749952,1.268749952,199398000
06-12-2000,1.234375,1.299999952,1.181249976,1.181249976,1.181249976,176516000
07-12-2000,1.153125048,1.171875,1.006250024,1.068750024,1.068750024,212950000
08-12-2000,1.165624976,1.234375,1.0625,1.171875,1.171875,259396000
11-12-2000,1.143749952,1.306249976,1.087499976,1.265625,1.265625,218084000
12-12-2000,1.225000024,1.375,1.215625048,1.293750048,1.293750048,146136000
13-12-2000,1.328125,1.331249952,1.174999952,1.1875,1.1875,125636000
14-12-2000,1.203125,1.234375,1.129688025,1.134374976,1.134374976,140416000
15-12-2000,1.112499952,1.212499976,1.100000024,1.143749952,1.143749952,174274000
18-12-2000,1.037500024,1.059375048,0.946874976,0.993749976,0.993749976,320704000
19-12-2000,1.015625,1.043750048,0.868749976,0.912500024,0.912500024,264370000
20-12-2000,0.809374988,0.893750012,0.78125,0.834375024,0.834375024,441014000
21-12-2000,0.818750024,0.887499988,0.743749976,0.759374976,0.759374976,177028000
22-12-2000,0.765625,0.827344,0.762499988,0.778124988,0.778124988,187740000
26-12-2000,0.815625012,0.925000012,0.8125,0.846875012,0.846875012,180256000
27-12-2000,0.800000012,0.871874988,0.778124988,0.84375,0.84375,131976000
28-12-2000,0.831250012,0.912500024,0.831250012,0.868749976,0.868749976,169112000
29-12-2000,0.837499976,0.856249988,0.75,0.778124988,0.778124988,196994000
02-01-2001,0.790624976,0.800000012,0.681249976,0.693750024,0.693750024,184070000
03-01-2001,0.681249976,0.893750012,0.678125024,0.878125012,0.878125012,293608000
04-01-2001,0.850000024,0.878125012,0.771875024,0.774999976,0.774999976,212410000
05-01-2001,0.774999976,0.793749988,0.678125024,0.728124976,0.728124976,175976000
08-01-2001,0.721875012,0.778124988,0.6875,0.746874988,0.746874988,208894000
09-01-2001,0.728124976,0.831250012,0.728124976,0.818750024,0.818750024,469104000
10-01-2001,0.792187989,0.850000024,0.778124988,0.824999988,0.824999988,220050000
11-01-2001,0.787500024,0.865625024,0.78125,0.850000024,0.850000024,255132000
12-01-2001,0.867187977,0.925000012,0.856249988,0.884374976,0.884374976,168684000
16-01-2001,0.915624976,0.918749988,0.862500012,0.903124988,0.903124988,120340000
17-01-2001,0.943750024,0.978124976,0.887499988,0.918749988,0.918749988,183320000
18-01-2001,0.918749988,0.975000024,0.896875024,0.975000024,0.975000024,82316000
19-01-2001,1.018749952,1.018749952,0.934374988,0.996874988,0.996874988,123550000
22-01-2001,0.975000024,0.996874988,0.925000012,0.925000012,0.925000012,87972000
23-01-2001,0.918749988,0.965624988,0.912500024,0.947655976,0.947655976,94886000
24-01-2001,0.959375024,1.118749976,0.949999988,1.09375,1.09375,276962000
25-01-2001,1.084375024,1.087499976,0.949999988,0.949999988,0.949999988,141328000
26-01-2001,0.946874976,1.024999976,0.943750024,0.975000024,0.975000024,101892000
29-01-2001,0.956250012,1.037500024,0.940625012,1.006250024,1.006250024,154260000
30-01-2001,1.028125048,1.034374952,0.933593988,0.946874976,0.946874976,245466000
31-01-2001,0.946874976,0.978124976,0.853124976,0.865625024,0.865625024,409516000
01-02-2001,0.859375,0.859375,0.787500024,0.8125,0.8125,189374000
02-02-2001,0.806249976,0.809374988,0.712499976,0.71875,0.71875,242022000
05-02-2001,0.731249988,0.746874988,0.715624988,0.721875012,0.721875012,183796000
06-02-2001,0.690625012,0.793749988,0.678125024,0.790624976,0.790624976,381518000
07-02-2001,0.759374976,0.790624976,0.728124976,0.75,0.75,151358000
08-02-2001,0.765625,0.793749988,0.71875,0.71875,0.71875,105904000
09-02-2001,0.715624988,0.737500012,0.668749988,0.668749988,0.668749988,149080000
12-02-2001,0.706250012,0.75,0.685155988,0.725000024,0.725000024,105906000
13-02-2001,0.75,0.753125012,0.6875,0.6875,0.6875,95908000
14-02-2001,0.706250012,0.737500012,0.675000012,0.721875012,0.721875012,162468000
15-02-2001,0.675000012,0.731249988,0.675000012,0.725000024,0.725000024,327690000
16-02-2001,0.681249976,0.706250012,0.665624976,0.684374988,0.684374988,129812000
20-02-2001,0.681249976,0.684374988,0.621874988,0.625,0.625,131782000
21-02-2001,0.612500012,0.625,0.565625012,0.596875012,0.596875012,151052000
22-02-2001,0.600000024,0.606249988,0.568750024,0.596875012,0.596875012,164984000
23-02-2001,0.59375,0.603124976,0.553125024,0.590624988,0.590624988,102998000
26-02-2001,0.603124976,0.612500012,0.574999988,0.596875012,0.596875012,124582000
27-02-2001,0.590624988,0.606249988,0.581250012,0.587499976,0.587499976,154652000
28-02-2001,0.5625,0.587499976,0.496874988,0.509374976,0.509374976,292596000
01-03-2001,0.493750006,0.534375012,0.479687989,0.521875024,0.521875024,219934000
02-03-2001,0.501563013,0.53125,0.5,0.5,0.5,150912000
05-03-2001,0.618749976,0.653124988,0.574999988,0.631250024,0.631250024,470014000
06-03-2001,0.653905988,0.699999988,0.5625,0.59375,0.59375,463830000
07-03-2001,0.596875012,0.628125012,0.571874976,0.612500012,0.612500012,212882000
08-03-2001,0.596875012,0.600000024,0.581250012,0.584375024,0.584375024,99152000
09-03-2001,0.571874976,0.625,0.568750024,0.612500012,0.612500012,177134000
12-03-2001,0.568750024,0.584375024,0.524999976,0.53125,0.53125,114330000
13-03-2001,0.540624976,0.553125024,0.524999976,0.550000012,0.550000012,66614000
14-03-2001,0.512499988,0.546875,0.506250024,0.53125,0.53125,62488000
15-03-2001,0.568750024,0.571874976,0.540624976,0.543749988,0.543749988,116498000
16-03-2001,0.53125,0.553125024,0.512499988,0.550000012,0.550000012,139684000
19-03-2001,0.559374988,0.565625012,0.506250024,0.524999976,0.524999976,135490000
20-03-2001,0.528124988,0.574999988,0.506250024,0.512499988,0.512499988,125894000
21-03-2001,0.518750012,0.521875024,0.5,0.5,0.5,110132000
22-03-2001,0.503125012,0.512499988,0.478125006,0.509374976,0.509374976,131892000
23-03-2001,0.528124988,0.540624976,0.496874988,0.509374976,0.509374976,75088000
26-03-2001,0.535000026,0.564499974,0.531000018,0.546999991,0.546999991,137012000
27-03-2001,0.546000004,0.589999974,0.5255,0.582000017,0.582000017,112064000
28-03-2001,0.555000007,0.558000028,0.537500024,0.540000021,0.540000021,67738000
29-03-2001,0.528500021,0.551500022,0.5,0.5,0.5,92768000
30-03-2001,0.505999982,0.541999996,0.495499998,0.511500001,0.511500001,71168000
02-04-2001,0.516499996,0.526499987,0.425000012,0.455000013,0.455000013,176078000
03-04-2001,0.435499996,0.457500011,0.425000012,0.431499988,0.431499988,97314000
04-04-2001,0.428499997,0.449999988,0.405000001,0.419999987,0.419999987,114162000
05-04-2001,0.451000005,0.465000004,0.43599999,0.456,0.456,108484000
06-04-2001,0.444999993,0.444999993,0.409999996,0.418500006,0.418500006,105622000
09-04-2001,0.592000008,0.595000029,0.535000026,0.559000015,0.559000015,468114000
10-04-2001,0.561999977,0.675000012,0.560000002,0.600499988,0.600499988,377208000
11-04-2001,0.654999971,0.682500005,0.609000027,0.666000009,0.666000009,268436000
12-04-2001,0.652499974,0.750500023,0.649999976,0.733500004,0.733500004,230600000
16-04-2001,0.725000024,0.726999998,0.682500005,0.701499999,0.701499999,126202000
17-04-2001,0.690500021,0.743499994,0.6875,0.736999989,0.736999989,101470000
18-04-2001,0.782999992,0.907999992,0.777499974,0.827000022,0.827000022,391100000
19-04-2001,0.845000029,0.845000029,0.784500003,0.799499989,0.799499989,174852000
20-04-2001,0.781000018,0.810000002,0.74849999,0.788999975,0.788999975,170442000
23-04-2001,0.819500029,0.873000026,0.800999999,0.810000002,0.810000002,233792000
24-04-2001,0.822000027,0.839999974,0.773999989,0.783999979,0.783999979,141652000
25-04-2001,0.784500003,0.805000007,0.730000019,0.804499984,0.804499984,186342000
26-04-2001,0.8125,0.824999988,0.75,0.771499991,0.771499991,119212000
27-04-2001,0.786000013,0.786499977,0.750999987,0.763499975,0.763499975,88920000
30-04-2001,0.781499982,0.845000029,0.779500008,0.788999975,0.788999975,115606000
01-05-2001,0.795000017,0.850000024,0.790000021,0.844500005,0.844500005,102158000
02-05-2001,0.856999993,0.871500015,0.842000008,0.855499983,0.855499983,149944000
03-05-2001,0.841499984,0.850000024,0.8125,0.837499976,0.837499976,100200000
04-05-2001,0.817499995,0.879999995,0.796500027,0.878000021,0.878000021,131690000
07-05-2001,0.867999971,0.87650001,0.825500011,0.846000016,0.846000016,101674000
08-05-2001,0.81400001,0.824500024,0.779999971,0.809000015,0.809000015,143830000
09-05-2001,0.777499974,0.782999992,0.75,0.750500023,0.750500023,93420000
10-05-2001,0.769999981,0.782000005,0.730000019,0.731000006,0.731000006,100252000
11-05-2001,0.727500021,0.74000001,0.699999988,0.734000027,0.734000027,69738000
14-05-2001,0.726499975,0.726499975,0.657999992,0.666499972,0.666499972,123884000
15-05-2001,0.667500019,0.714999974,0.657000005,0.676999986,0.676999986,122624000
16-05-2001,0.672500014,0.718999982,0.654999971,0.706499994,0.706499994,145580000
17-05-2001,0.70450002,0.75,0.701499999,0.739000022,0.739000022,135108000
18-05-2001,0.74150002,0.75,0.725000024,0.736000001,0.736000001,101436000
21-05-2001,0.747500002,0.82099998,0.737500012,0.819000006,0.819000006,144648000
22-05-2001,0.83950001,0.850000024,0.795000017,0.8125,0.8125,146180000
